EukM6_457464_tax:Aplanochytrium_kerguelense_PBS07	EukM6_471394_tax:Aplanochytrium_kerguelense_PBS07
EukM6_457464_tax:Aplanochytrium_kerguelense_PBS07	EukM6_482958_tax:Aplanochytrium_kerguelense_PBS07
EukM6_457464_tax:Aplanochytrium_kerguelense_PBS07	EukM6_493823_tax:Aplanochytrium_kerguelense_PBS07
EukM6_457464_tax:Aplanochytrium_kerguelense_PBS07	EukM6_507265_tax:Aplanochytrium_kerguelense_PBS07
EukM6_457464_tax:Aplanochytrium_kerguelense_PBS07	EukM6_507315_tax:Aplanochytrium_kerguelense_PBS07
EukM6_457464_tax:Aplanochytrium_kerguelense_PBS07	EukM6_507325_tax:Aplanochytrium_kerguelense_PBS07
EukM6_457464_tax:Aplanochytrium_kerguelense_PBS07	EukM6_528667_tax:Aplanochytrium_kerguelense_PBS07
EukM6_457905_tax:Aplanochytrium_kerguelense_PBS07	EukM6_457905_tax:Aplanochytrium_kerguelense_PBS07
EukM6_457905_tax:Aplanochytrium_kerguelense_PBS07	EukM6_457906_tax:Aplanochytrium_kerguelense_PBS07
EukM6_457905_tax:Aplanochytrium_kerguelense_PBS07	EukM6_457907_tax:Aplanochytrium_kerguelense_PBS07
EukM6_457905_tax:Aplanochytrium_kerguelense_PBS07	EukM6_471828_tax:Aplanochytrium_kerguelense_PBS07
EukM6_457905_tax:Aplanochytrium_kerguelense_PBS07	EukM6_471829_tax:Aplanochytrium_kerguelense_PBS07
EukM6_457905_tax:Aplanochytrium_kerguelense_PBS07	EukM6_471830_tax:Aplanochytrium_kerguelense_PBS07
EukM6_457905_tax:Aplanochytrium_kerguelense_PBS07	EukM6_483309_tax:Aplanochytrium_kerguelense_PBS07
EukM6_457905_tax:Aplanochytrium_kerguelense_PBS07	EukM6_494185_tax:Aplanochytrium_kerguelense_PBS07
EukM6_457905_tax:Aplanochytrium_kerguelense_PBS07	EukM6_507816_tax:Aplanochytrium_kerguelense_PBS07
EukM6_457905_tax:Aplanochytrium_kerguelense_PBS07	EukM6_507881_tax:Aplanochytrium_kerguelense_PBS07
EukM6_457905_tax:Aplanochytrium_kerguelense_PBS07	EukM6_507896_tax:Aplanochytrium_kerguelense_PBS07
EukM6_457905_tax:Aplanochytrium_kerguelense_PBS07	EukM6_514484_tax:Aplanochytrium_kerguelense_PBS07
EukM6_457905_tax:Aplanochytrium_kerguelense_PBS07	EukM6_516594_tax:Aplanochytrium_kerguelense_PBS07
EukM6_457905_tax:Aplanochytrium_kerguelense_PBS07	EukM6_527084_tax:Aplanochytrium_kerguelense_PBS07
EukM6_457905_tax:Aplanochytrium_kerguelense_PBS07	EukM6_529596_tax:Aplanochytrium_kerguelense_PBS07
EukM6_457905_tax:Aplanochytrium_kerguelense_PBS07	EukM6_531061_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458614_tax:Aplanochytrium_kerguelense_PBS07	EukM6_458614_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458614_tax:Aplanochytrium_kerguelense_PBS07	EukM6_458615_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458614_tax:Aplanochytrium_kerguelense_PBS07	EukM6_458616_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458614_tax:Aplanochytrium_kerguelense_PBS07	EukM6_472521_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458614_tax:Aplanochytrium_kerguelense_PBS07	EukM6_472522_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458614_tax:Aplanochytrium_kerguelense_PBS07	EukM6_472523_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458614_tax:Aplanochytrium_kerguelense_PBS07	EukM6_483830_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458614_tax:Aplanochytrium_kerguelense_PBS07	EukM6_494734_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458614_tax:Aplanochytrium_kerguelense_PBS07	EukM6_508513_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458614_tax:Aplanochytrium_kerguelense_PBS07	EukM6_508625_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458614_tax:Aplanochytrium_kerguelense_PBS07	EukM6_508647_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458614_tax:Aplanochytrium_kerguelense_PBS07	EukM6_514599_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458614_tax:Aplanochytrium_kerguelense_PBS07	EukM6_516701_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458614_tax:Aplanochytrium_kerguelense_PBS07	EukM6_527971_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458614_tax:Aplanochytrium_kerguelense_PBS07	EukM6_529426_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458614_tax:Aplanochytrium_kerguelense_PBS07	EukM6_531811_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458829_tax:Aplanochytrium_kerguelense_PBS07	EukM6_458829_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458829_tax:Aplanochytrium_kerguelense_PBS07	EukM6_458830_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458829_tax:Aplanochytrium_kerguelense_PBS07	EukM6_458831_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458829_tax:Aplanochytrium_kerguelense_PBS07	EukM6_458832_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458829_tax:Aplanochytrium_kerguelense_PBS07	EukM6_472733_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458829_tax:Aplanochytrium_kerguelense_PBS07	EukM6_472734_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458829_tax:Aplanochytrium_kerguelense_PBS07	EukM6_472735_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458829_tax:Aplanochytrium_kerguelense_PBS07	EukM6_472736_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458829_tax:Aplanochytrium_kerguelense_PBS07	EukM6_483997_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458829_tax:Aplanochytrium_kerguelense_PBS07	EukM6_494907_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458829_tax:Aplanochytrium_kerguelense_PBS07	EukM6_508939_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458829_tax:Aplanochytrium_kerguelense_PBS07	EukM6_509050_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458829_tax:Aplanochytrium_kerguelense_PBS07	EukM6_509082_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458829_tax:Aplanochytrium_kerguelense_PBS07	EukM6_514638_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458829_tax:Aplanochytrium_kerguelense_PBS07	EukM6_516739_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458829_tax:Aplanochytrium_kerguelense_PBS07	EukM6_528293_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458829_tax:Aplanochytrium_kerguelense_PBS07	EukM6_528578_tax:Aplanochytrium_kerguelense_PBS07
EukM6_458829_tax:Aplanochytrium_kerguelense_PBS07	EukM6_530949_tax:Aplanochytrium_kerguelense_PBS07
EukM6_459720_tax:Aplanochytrium_kerguelense_PBS07	EukM6_459720_tax:Aplanochytrium_kerguelense_PBS07
EukM6_459720_tax:Aplanochytrium_kerguelense_PBS07	EukM6_459721_tax:Aplanochytrium_kerguelense_PBS07
EukM6_459720_tax:Aplanochytrium_kerguelense_PBS07	EukM6_459722_tax:Aplanochytrium_kerguelense_PBS07
EukM6_459720_tax:Aplanochytrium_kerguelense_PBS07	EukM6_473611_tax:Aplanochytrium_kerguelense_PBS07
EukM6_459720_tax:Aplanochytrium_kerguelense_PBS07	EukM6_473612_tax:Aplanochytrium_kerguelense_PBS07
EukM6_459720_tax:Aplanochytrium_kerguelense_PBS07	EukM6_473613_tax:Aplanochytrium_kerguelense_PBS07
EukM6_459720_tax:Aplanochytrium_kerguelense_PBS07	EukM6_484677_tax:Aplanochytrium_kerguelense_PBS07
EukM6_459720_tax:Aplanochytrium_kerguelense_PBS07	EukM6_495623_tax:Aplanochytrium_kerguelense_PBS07
EukM6_459720_tax:Aplanochytrium_kerguelense_PBS07	EukM6_509748_tax:Aplanochytrium_kerguelense_PBS07
EukM6_459720_tax:Aplanochytrium_kerguelense_PBS07	EukM6_509751_tax:Aplanochytrium_kerguelense_PBS07
EukM6_459720_tax:Aplanochytrium_kerguelense_PBS07	EukM6_509824_tax:Aplanochytrium_kerguelense_PBS07
EukM6_459720_tax:Aplanochytrium_kerguelense_PBS07	EukM6_529169_tax:Aplanochytrium_kerguelense_PBS07
EukM6_459720_tax:Aplanochytrium_kerguelense_PBS07	EukM6_529797_tax:Aplanochytrium_kerguelense_PBS07
EukM6_459720_tax:Aplanochytrium_kerguelense_PBS07	EukM6_529896_tax:Aplanochytrium_kerguelense_PBS07
EukM6_460262_tax:Aplanochytrium_kerguelense_PBS07	EukM6_460262_tax:Aplanochytrium_kerguelense_PBS07
EukM6_460262_tax:Aplanochytrium_kerguelense_PBS07	EukM6_460263_tax:Aplanochytrium_kerguelense_PBS07
EukM6_460262_tax:Aplanochytrium_kerguelense_PBS07	EukM6_460264_tax:Aplanochytrium_kerguelense_PBS07
EukM6_460262_tax:Aplanochytrium_kerguelense_PBS07	EukM6_474142_tax:Aplanochytrium_kerguelense_PBS07
EukM6_460262_tax:Aplanochytrium_kerguelense_PBS07	EukM6_474143_tax:Aplanochytrium_kerguelense_PBS07
EukM6_460262_tax:Aplanochytrium_kerguelense_PBS07	EukM6_474144_tax:Aplanochytrium_kerguelense_PBS07
EukM6_460262_tax:Aplanochytrium_kerguelense_PBS07	EukM6_485070_tax:Aplanochytrium_kerguelense_PBS07
EukM6_460262_tax:Aplanochytrium_kerguelense_PBS07	EukM6_496038_tax:Aplanochytrium_kerguelense_PBS07
EukM6_460262_tax:Aplanochytrium_kerguelense_PBS07	EukM6_510276_tax:Aplanochytrium_kerguelense_PBS07
EukM6_460262_tax:Aplanochytrium_kerguelense_PBS07	EukM6_510297_tax:Aplanochytrium_kerguelense_PBS07
EukM6_460262_tax:Aplanochytrium_kerguelense_PBS07	EukM6_510300_tax:Aplanochytrium_kerguelense_PBS07
EukM6_460262_tax:Aplanochytrium_kerguelense_PBS07	EukM6_521254_tax:Aplanochytrium_kerguelense_PBS07
EukM6_460262_tax:Aplanochytrium_kerguelense_PBS07	EukM6_521405_tax:Aplanochytrium_kerguelense_PBS07
EukM6_460262_tax:Aplanochytrium_kerguelense_PBS07	EukM6_522562_tax:Aplanochytrium_kerguelense_PBS07
EukM6_461217_tax:Aplanochytrium_kerguelense_PBS07	EukM6_461217_tax:Aplanochytrium_kerguelense_PBS07
EukM6_461217_tax:Aplanochytrium_kerguelense_PBS07	EukM6_461218_tax:Aplanochytrium_kerguelense_PBS07
EukM6_461217_tax:Aplanochytrium_kerguelense_PBS07	EukM6_461219_tax:Aplanochytrium_kerguelense_PBS07
EukM6_461217_tax:Aplanochytrium_kerguelense_PBS07	EukM6_485821_tax:Aplanochytrium_kerguelense_PBS07
EukM6_461217_tax:Aplanochytrium_kerguelense_PBS07	EukM6_496823_tax:Aplanochytrium_kerguelense_PBS07
EukM6_461217_tax:Aplanochytrium_kerguelense_PBS07	EukM6_517846_tax:Aplanochytrium_kerguelense_PBS07
EukM6_461217_tax:Aplanochytrium_kerguelense_PBS07	EukM6_518518_tax:Aplanochytrium_kerguelense_PBS07
EukM6_461217_tax:Aplanochytrium_kerguelense_PBS07	EukM6_520186_tax:Aplanochytrium_kerguelense_PBS07
EukM6_463542_tax:Aplanochytrium_kerguelense_PBS07	EukM6_463542_tax:Aplanochytrium_kerguelense_PBS07
EukM6_463542_tax:Aplanochytrium_kerguelense_PBS07	EukM6_477072_tax:Aplanochytrium_kerguelense_PBS07
EukM6_463542_tax:Aplanochytrium_kerguelense_PBS07	EukM6_487585_tax:Aplanochytrium_kerguelense_PBS07
EukM6_463542_tax:Aplanochytrium_kerguelense_PBS07	EukM6_499541_tax:Aplanochytrium_kerguelense_PBS07
EukM6_463542_tax:Aplanochytrium_kerguelense_PBS07	EukM6_531742_tax:Aplanochytrium_kerguelense_PBS07
EukM6_463542_tax:Aplanochytrium_kerguelense_PBS07	EukM6_449520_tax:Aplanochytrium_kerguelense_PBS07
EukM6_487303_tax:Aplanochytrium_kerguelense_PBS07	EukM6_487303_tax:Aplanochytrium_kerguelense_PBS07
EukM6_487303_tax:Aplanochytrium_kerguelense_PBS07	EukM6_476804_tax:Aplanochytrium_kerguelense_PBS07
EukM6_489807_tax:Aplanochytrium_kerguelense_PBS07	EukM6_489807_tax:Aplanochytrium_kerguelense_PBS07
EukM6_489807_tax:Aplanochytrium_kerguelense_PBS07	EukM6_479154_tax:Aplanochytrium_kerguelense_PBS07
EukM6_492616_tax:Aplanochytrium_kerguelense_PBS07	EukM6_492616_tax:Aplanochytrium_kerguelense_PBS07
EukM6_492616_tax:Aplanochytrium_kerguelense_PBS07	EukM6_481828_tax:Aplanochytrium_kerguelense_PBS07
EukM6_493673_tax:Aplanochytrium_kerguelense_PBS07	EukM6_493673_tax:Aplanochytrium_kerguelense_PBS07
EukM6_493673_tax:Aplanochytrium_kerguelense_PBS07	EukM6_482814_tax:Aplanochytrium_kerguelense_PBS07
EukM6_1463104_tax:Chironomus_tepperi	EukM6_1463104_tax:Chironomus_tepperi
EukM6_1463104_tax:Chironomus_tepperi	EukM6_1463105_tax:Chironomus_tepperi
EukM6_1467452_tax:Chironomus_tepperi	EukM6_1467452_tax:Chironomus_tepperi
EukM6_1467452_tax:Chironomus_tepperi	EukM6_1467454_tax:Chironomus_tepperi
EukM6_1467452_tax:Chironomus_tepperi	EukM6_1467455_tax:Chironomus_tepperi
EukM6_1475644_tax:Chlamydomonas_reinhardtii	EukM6_1475644_tax:Chlamydomonas_reinhardtii
EukM6_1475644_tax:Chlamydomonas_reinhardtii	EukM6_6209806_tax:Volvox_carteri_f.nagariensis
EukM6_1477878_tax:Chlamydomonas_reinhardtii	EukM6_1477878_tax:Chlamydomonas_reinhardtii
EukM6_1479109_tax:Chlamydomonas_reinhardtii	EukM6_1479109_tax:Chlamydomonas_reinhardtii
EukM6_1486163_tax:Chlamydomonas_reinhardtii	EukM6_1486163_tax:Chlamydomonas_reinhardtii
EukM6_1487197_tax:Chlamydomonas_reinhardtii	EukM6_1487197_tax:Chlamydomonas_reinhardtii
EukM6_1487197_tax:Chlamydomonas_reinhardtii	EukM6_6199455_tax:Volvox_carteri_f.nagariensis
EukM6_1491131_tax:Chlamydomonas_reinhardtii	EukM6_1491131_tax:Chlamydomonas_reinhardtii
EukM6_1491131_tax:Chlamydomonas_reinhardtii	EukM6_1475595_tax:Chlamydomonas_reinhardtii
EukM6_1492212_tax:Chlamydomonas_reinhardtii	EukM6_1492212_tax:Chlamydomonas_reinhardtii
EukM6_1492212_tax:Chlamydomonas_reinhardtii	EukM6_6206318_tax:Volvox_carteri_f.nagariensis
EukM6_1493082_tax:Chlorella_variabilis	EukM6_1493082_tax:Chlorella_variabilis
EukM6_1494503_tax:Chlorella_variabilis	EukM6_1494503_tax:Chlorella_variabilis
EukM6_1494503_tax:Chlorella_variabilis	EukM6_6203615_tax:Volvox_carteri_f.nagariensis
EukM6_1494503_tax:Chlorella_variabilis	EukM6_1487743_tax:Chlamydomonas_reinhardtii
EukM6_1494503_tax:Chlorella_variabilis	EukM6_1487744_tax:Chlamydomonas_reinhardtii
EukM6_1494503_tax:Chlorella_variabilis	EukM6_1487745_tax:Chlamydomonas_reinhardtii
EukM6_1496051_tax:Chlorella_variabilis	EukM6_1496051_tax:Chlorella_variabilis
EukM6_1499665_tax:Chlorella_variabilis	EukM6_1499665_tax:Chlorella_variabilis
EukM6_1500134_tax:Chlorella_variabilis	EukM6_1500134_tax:Chlorella_variabilis
EukM6_1500263_tax:Chlorella_variabilis	EukM6_1500263_tax:Chlorella_variabilis
EukM6_1500758_tax:Chlorella_variabilis	EukM6_1500758_tax:Chlorella_variabilis
EukM6_1501732_tax:Chlorella_variabilis	EukM6_1501732_tax:Chlorella_variabilis
EukM6_1502782_tax:Chondrus_crispus	EukM6_1502782_tax:Chondrus_crispus
EukM6_1502782_tax:Chondrus_crispus	EukM6_4075326_tax:Porphyridium_purpureum
EukM6_1502782_tax:Chondrus_crispus	EukM6_2218805_tax:Gracilariopsis_chorda
EukM6_1502782_tax:Chondrus_crispus	EukM6_3327801_tax:Neopyropia_yezoensis
EukM6_1502782_tax:Chondrus_crispus	EukM6_4062235_tax:Porphyra_umbilicalis
EukM6_1513327_tax:Chrysochromulina_tobinii	EukM6_1513327_tax:Chrysochromulina_tobinii
EukM6_1517347_tax:Chrysochromulina_tobinii	EukM6_1517347_tax:Chrysochromulina_tobinii
EukM6_1517922_tax:Chrysochromulina_tobinii	EukM6_1517922_tax:Chrysochromulina_tobinii
EukM6_1518494_tax:Chrysochromulina_tobinii	EukM6_1518494_tax:Chrysochromulina_tobinii
EukM6_1519894_tax:Chrysochromulina_tobinii	EukM6_1519894_tax:Chrysochromulina_tobinii
EukM6_1522170_tax:Chrysochromulina_tobinii	EukM6_1522170_tax:Chrysochromulina_tobinii
EukM6_1523742_tax:Chrysochromulina_tobinii	EukM6_1523742_tax:Chrysochromulina_tobinii
EukM6_1526254_tax:Chrysochromulina_tobinii	EukM6_1526254_tax:Chrysochromulina_tobinii
EukM6_1528504_tax:Chrysochromulina_tobinii	EukM6_1528504_tax:Chrysochromulina_tobinii
EukM6_1530814_tax:Ciona_intestinalis	EukM6_1530814_tax:Ciona_intestinalis
EukM6_1532764_tax:Ciona_intestinalis	EukM6_1532764_tax:Ciona_intestinalis
EukM6_1533719_tax:Ciona_intestinalis	EukM6_1533719_tax:Ciona_intestinalis
EukM6_1534757_tax:Ciona_intestinalis	EukM6_1534757_tax:Ciona_intestinalis
EukM6_1539646_tax:Ciona_intestinalis	EukM6_1539646_tax:Ciona_intestinalis
EukM6_1539646_tax:Ciona_intestinalis	EukM6_1532925_tax:Ciona_intestinalis
EukM6_1539797_tax:Ciona_intestinalis	EukM6_1539797_tax:Ciona_intestinalis
EukM6_1539797_tax:Ciona_intestinalis	EukM6_1539798_tax:Ciona_intestinalis
EukM6_1539797_tax:Ciona_intestinalis	EukM6_1539799_tax:Ciona_intestinalis
EukM6_1539797_tax:Ciona_intestinalis	EukM6_1539800_tax:Ciona_intestinalis
EukM6_1539797_tax:Ciona_intestinalis	EukM6_1539801_tax:Ciona_intestinalis
EukM6_1542219_tax:Ciona_intestinalis	EukM6_1542219_tax:Ciona_intestinalis
EukM6_1543255_tax:Ciona_intestinalis	EukM6_1543255_tax:Ciona_intestinalis
EukM6_1543255_tax:Ciona_intestinalis	EukM6_1543254_tax:Ciona_intestinalis
EukM6_1543299_tax:Ciona_intestinalis	EukM6_1543299_tax:Ciona_intestinalis
EukM6_1551452_tax:Cladosiphon_okamuranus	EukM6_1551452_tax:Cladosiphon_okamuranus
EukM6_1551799_tax:Cladosiphon_okamuranus	EukM6_1551799_tax:Cladosiphon_okamuranus
EukM6_1551860_tax:Cladosiphon_okamuranus	EukM6_1551860_tax:Cladosiphon_okamuranus
EukM6_1552941_tax:Cladosiphon_okamuranus	EukM6_1552941_tax:Cladosiphon_okamuranus
EukM6_1552947_tax:Cladosiphon_okamuranus	EukM6_1552947_tax:Cladosiphon_okamuranus
EukM6_1553178_tax:Cladosiphon_okamuranus	EukM6_1553178_tax:Cladosiphon_okamuranus
EukM6_1553435_tax:Cladosiphon_okamuranus	EukM6_1553435_tax:Cladosiphon_okamuranus
EukM6_1553539_tax:Cladosiphon_okamuranus	EukM6_1553539_tax:Cladosiphon_okamuranus
EukM6_1553847_tax:Cladosiphon_okamuranus	EukM6_1553847_tax:Cladosiphon_okamuranus
EukM6_1553847_tax:Cladosiphon_okamuranus	EukM6_1551734_tax:Cladosiphon_okamuranus
EukM6_1554204_tax:Cladosiphon_okamuranus	EukM6_1554204_tax:Cladosiphon_okamuranus
EukM6_1554223_tax:Cladosiphon_okamuranus	EukM6_1554223_tax:Cladosiphon_okamuranus
EukM6_1554281_tax:Cladosiphon_okamuranus	EukM6_1554281_tax:Cladosiphon_okamuranus
EukM6_1554782_tax:Cladosiphon_okamuranus	EukM6_1554782_tax:Cladosiphon_okamuranus
EukM6_1554934_tax:Cladosiphon_okamuranus	EukM6_1554934_tax:Cladosiphon_okamuranus
EukM6_1555113_tax:Cladosiphon_okamuranus	EukM6_1555113_tax:Cladosiphon_okamuranus
EukM6_1555213_tax:Cladosiphon_okamuranus	EukM6_1555213_tax:Cladosiphon_okamuranus
EukM6_1555349_tax:Cladosiphon_okamuranus	EukM6_1555349_tax:Cladosiphon_okamuranus
EukM6_1555359_tax:Cladosiphon_okamuranus	EukM6_1555359_tax:Cladosiphon_okamuranus
EukM6_1555517_tax:Cladosiphon_okamuranus	EukM6_1555517_tax:Cladosiphon_okamuranus
EukM6_1555667_tax:Cladosiphon_okamuranus	EukM6_1555667_tax:Cladosiphon_okamuranus
EukM6_1558036_tax:Cladosiphon_okamuranus	EukM6_1558036_tax:Cladosiphon_okamuranus
EukM6_1570076_tax:Cladosiphon_okamuranus	EukM6_1570076_tax:Cladosiphon_okamuranus
EukM6_1571105_tax:Cladosiphon_okamuranus	EukM6_1571105_tax:Cladosiphon_okamuranus
EukM6_1571212_tax:Cladosiphon_okamuranus	EukM6_1571212_tax:Cladosiphon_okamuranus
EukM6_1572499_tax:Cladosiphon_okamuranus	EukM6_1572499_tax:Cladosiphon_okamuranus
EukM6_1574935_tax:Coccomyxa_subellipsoidea_C-169	EukM6_1574935_tax:Coccomyxa_subellipsoidea_C-169
EukM6_4987597_tax:Ptychodera_flava	EukM6_4987597_tax:Ptychodera_flava
EukM6_4987597_tax:Ptychodera_flava	EukM6_4987598_tax:Ptychodera_flava
EukM6_4987597_tax:Ptychodera_flava	EukM6_5219618_tax:Saccoglossus_kowalevskii
EukM6_4993394_tax:Ptychodera_flava	EukM6_4993394_tax:Ptychodera_flava
EukM6_4993394_tax:Ptychodera_flava	EukM6_4993393_tax:Ptychodera_flava
EukM6_4993394_tax:Ptychodera_flava	EukM6_4993392_tax:Ptychodera_flava
EukM6_5024580_tax:Ptychodera_flava	EukM6_5024580_tax:Ptychodera_flava
EukM6_5024580_tax:Ptychodera_flava	EukM6_5024581_tax:Ptychodera_flava
EukM6_5024580_tax:Ptychodera_flava	EukM6_5024582_tax:Ptychodera_flava
EukM6_5024580_tax:Ptychodera_flava	EukM6_5024583_tax:Ptychodera_flava
EukM6_5024580_tax:Ptychodera_flava	EukM6_5024584_tax:Ptychodera_flava
EukM6_5024580_tax:Ptychodera_flava	EukM6_5024585_tax:Ptychodera_flava
EukM6_5024580_tax:Ptychodera_flava	EukM6_5024586_tax:Ptychodera_flava
EukM6_5024580_tax:Ptychodera_flava	EukM6_5024587_tax:Ptychodera_flava
EukM6_5024580_tax:Ptychodera_flava	EukM6_5220594_tax:Saccoglossus_kowalevskii
EukM6_5024580_tax:Ptychodera_flava	EukM6_5220599_tax:Saccoglossus_kowalevskii
EukM6_5024580_tax:Ptychodera_flava	EukM6_2842609_tax:Lingula_anatina
EukM6_5024580_tax:Ptychodera_flava	EukM6_2842610_tax:Lingula_anatina
EukM6_5024580_tax:Ptychodera_flava	EukM6_2842611_tax:Lingula_anatina
EukM6_5024580_tax:Ptychodera_flava	EukM6_2851260_tax:Lingula_anatina
EukM6_5035089_tax:Pythium_ultimum_DAOM_BR144	EukM6_5035089_tax:Pythium_ultimum_DAOM_BR144
EukM6_5035279_tax:Pythium_ultimum_DAOM_BR144	EukM6_5035279_tax:Pythium_ultimum_DAOM_BR144
EukM6_5035279_tax:Pythium_ultimum_DAOM_BR144	EukM6_2549470_tax:Hyaloperonospora_brassicae
EukM6_5035279_tax:Pythium_ultimum_DAOM_BR144	EukM6_3898645_tax:Phytophthora_infestans_T30-4
EukM6_5035279_tax:Pythium_ultimum_DAOM_BR144	EukM6_4035979_tax:Plasmopara_halstedii
EukM6_5035279_tax:Pythium_ultimum_DAOM_BR144	EukM6_167314_tax:Albugo_laibachii_Nc14
EukM6_5035279_tax:Pythium_ultimum_DAOM_BR144	EukM6_411127_tax:Aphanomyces_astaci
EukM6_5035279_tax:Pythium_ultimum_DAOM_BR144	EukM6_5267762_tax:Saprolegnia_diclina_VS20
EukM6_5038818_tax:Pythium_ultimum_DAOM_BR144	EukM6_5038818_tax:Pythium_ultimum_DAOM_BR144
EukM6_5043795_tax:Pythium_ultimum_DAOM_BR144	EukM6_5043795_tax:Pythium_ultimum_DAOM_BR144
EukM6_5047274_tax:Ramazzottius_varieornatus	EukM6_5047274_tax:Ramazzottius_varieornatus
EukM6_5047274_tax:Ramazzottius_varieornatus	EukM6_5047167_tax:Ramazzottius_varieornatus
